ID|opp_id|opprank|opportunity|id|TravelArea
1011|1011.1|20|good|1011|[[[[-100.98749,25.40215],[-100.98193,25.4091],[-100.98108,25.41504],[-100.98831,25.42587],[-100.99555,25.43255],[-100.99555,25.4349],[-100.99488,25.43542],[-100.99603,25.44477],[-101.00454,25.45156],[-101.00508,25.45274],[-101.00443,25.45524],[-101.00397,25.46302],[-101.00329,25.46879],[-101.00591,25.47875],[-101.00259,25.4819],[-101.00075,25.48355],[-101.00163,25.48355],[-100.98815,25.4894],[-100.99122,25.49529],[-100.99292,25.50049],[-100.99862,25.50837],[-101.00143,25.50697],[-101.00274,25.50649],[-101.0117,25.50342],[-101.01949,25.49541],[-101.02728,25.4874],[-101.03063,25.48457],[-101.03452,25.48057],[-101.03637,25.47891],[-101.04027,25.4749],[-101.04157,25.47773],[-101.03378,25.48574],[-101.02989,25.48975],[-101.0221,25.49776],[-101.01485,25.5046],[-101.01096,25.5086],[-101.01042,25.50977],[-101.00317,25.51661],[-101.01343,25.52495],[-101.01891,25.52559],[-101.02991,25.52629],[-101.03121,25.52677],[-101.03524,25.53351],[-101.03578,25.53469],[-101.03332,25.53448],[-101.04385,25.54428],[-101.04439,25.54546],[-101.04012,25.553],[-101.04591,25.55823],[-101.04667,25.56194],[-101.04298,25.56194],[-101.04276,25.5594],[-101.03309,25.55245],[-101.02858,25.54488],[-101.01981,25.55044],[-101.0172,25.55044],[-101.0138,25.54293],[-101.00782,25.54278],[-100.99657,25.53858],[-100.9933,25.53637],[-100.98622,25.54674],[-100.98541,25.55064],[-100.98984,25.55802],[-100.98984,25.56037],[-100.98401,25.56702],[-100.97693,25.56851],[-100.97576,25.58023],[-100.97261,25.5814],[-100.96906,25.57351],[-100.96165,25.5738],[-100.95191,25.57828],[-100.94296,25.58764],[-100.9355,25.59328],[-100.92862,25.60048],[-100.93792,25.60645],[-100.93846,25.60763],[-100.9377,25.61232],[-100.94021,25.61683],[-100.94893,25.6235],[-100.95199,25.62636],[-100.95635,25.62969],[-100.95765,25.63017],[-100.96681,25.63927],[-100.96735,25.64045],[-100.96977,25.64758],[-100.96662,25.64875],[-100.9568,25.63959],[-100.95068,25.62919],[-100.94632,25.62585],[-100.93891,25.61966],[-100.9302,25.61846],[-100.92372,25.62789],[-100.92111,25.62789],[-100.91503,25.61678],[-100.90433,25.61855],[-100.89836,25.61925],[-100.89239,25.61995],[-100.88641,25.62065],[-100.88174,25.62087],[-100.87118,25.6248],[-100.86857,25.6248],[-100.86258,25.62184],[-100.85705,25.62141],[-100.84728,25.62006],[-100.8391,25.62349],[-100.8378,25.62397],[-100.83606,25.62436],[-100.82424,25.6242],[-100.8177,25.63078],[-100.8164,25.63126],[-100.81002,25.62935],[-100.80207,25.63778],[-100.80077,25.63826],[-100.79398,25.63737],[-100.78609,25.63721],[-100.77866,25.63811],[-100.77361,25.64052],[-100.76618,25.64392],[-100.76488,25.6444],[-100.75948,25.64686],[-100.74894,25.64279],[-100.74709,25.64114],[-100.75316,25.6391],[-100.75501,25.63744],[-100.75976,25.63587],[-100.76579,25.63308],[-100.7671,25.6326],[-100.77136,25.63214],[-100.78324,25.62839],[-100.78827,25.63266],[-100.79327,25.6263],[-100.7911,25.6167],[-100.79241,25.61387],[-100.79342,25.61675],[-100.79472,25.61723],[-100.80106,25.62277],[-100.81163,25.6195],[-100.81294,25.61902],[-100.81888,25.61715],[-100.82351,25.61575],[-100.83559,25.61352],[-100.83442,25.60595],[-100.83757,25.60477],[-100.83861,25.61238],[-100.8465,25.60538],[-100.8558,25.59958],[-100.85841,25.59958],[-100.86027,25.60288],[-100.86589,25.60087],[-100.86978,25.59117],[-100.86674,25.58596],[-100.87232,25.57844],[-100.86421,25.56929],[-100.85594,25.56309],[-100.84712,25.56073],[-100.83775,25.55968],[-100.83599,25.55909],[-100.83468,25.55626],[-100.83913,25.55321],[-100.84174,25.55321],[-100.84842,25.5579],[-100.85725,25.56026],[-100.86008,25.56384],[-100.86611,25.55545],[-100.86605,25.55087],[-100.86513,25.54346],[-100.86459,25.54229],[-100.86421,25.53786],[-100.86371,25.53244],[-100.86345,25.52165],[-100.86461,25.51771],[-100.86515,25.51653],[-100.86676,25.51047],[-100.86788,25.50172],[-100.86825,25.4951],[-100.86928,25.49183],[-100.8634,25.48375],[-100.85596,25.47781],[-100.84593,25.46982],[-100.83959,25.46478],[-100.83905,25.46361],[-100.83643,25.46153],[-100.84314,25.44992],[-100.83393,25.4453],[-100.83524,25.44247],[-100.83781,25.4422],[-100.84975,25.44025],[-100.85106,25.43977],[-100.85607,25.43661],[-100.85881,25.4377],[-100.87162,25.43026],[-100.87116,25.42828],[-100.87301,25.42662],[-100.87964,25.42262],[-100.88214,25.42348],[-100.88398,25.42514],[-100.88484,25.4282],[-100.89316,25.43569],[-100.89959,25.43243],[-100.90993,25.4249],[-100.91124,25.42442],[-100.91252,25.42519],[-100.92379,25.42653],[-100.93357,25.427],[-100.93487,25.42748],[-100.93434,25.42787],[-100.94451,25.42471],[-100.94582,25.42423],[-100.95474,25.42315],[-100.96173,25.42242],[-100.96917,25.41566],[-100.97685,25.40987],[-100.98434,25.40097],[-100.98749,25.40215]]]]
1001|1001.1|20|good|1001|[[[[-97.49632,25.83926],[-97.50411,25.8445],[-97.50893,25.84297],[-97.51001,25.84336],[-97.51652,25.85142],[-97.51698,25.85238],[-97.51675,25.85193],[-97.52114,25.86087],[-97.52114,25.86278],[-97.51284,25.86441],[-97.50811,25.86933],[-97.50729,25.87668],[-97.50856,25.88471],[-97.51269,25.8863],[-97.50834,25.89467],[-97.51333,25.89955],[-97.51379,25.90051],[-97.51635,25.90252],[-97.51737,25.91167],[-97.5174,25.91265],[-97.51827,25.92121],[-97.52154,25.92581],[-97.522,25.92677],[-97.5234,25.93294],[-97.52503,25.93384],[-97.51946,25.94264],[-97.52853,25.94332],[-97.52853,25.94523],[-97.52186,25.9537],[-97.51986,25.95541],[-97.52352,25.96558],[-97.52362,25.9647],[-97.52706,25.97489],[-97.52706,25.9768],[-97.52101,25.9817],[-97.52385,25.9857],[-97.52514,25.98785],[-97.5256,25.98881],[-97.52675,25.99751],[-97.53081,26.00328],[-97.53139,26.00442],[-97.5283,26.00442],[-97.52818,26.00423],[-97.52219,25.99532],[-97.51356,25.9924],[-97.5131,25.99145],[-97.51542,25.98338],[-97.50907,25.98074],[-97.50396,25.97354],[-97.5035,25.97259],[-97.50347,25.96891],[-97.50389,25.96588],[-97.49868,25.96097],[-97.48871,25.96238],[-97.48763,25.96277],[-97.48676,25.96634],[-97.48003,25.97013],[-97.48042,25.97141],[-97.47996,25.97236],[-97.46983,25.98102],[-97.47511,25.98462],[-97.47465,25.98557],[-97.46858,25.98826],[-97.46171,25.99642],[-97.46685,26.00007],[-97.47427,26.00697],[-97.47525,26.00682],[-97.47633,26.00721],[-97.48251,26.01294],[-97.49108,26.01851],[-97.49,26.02081],[-97.48525,26.01882],[-97.48416,26.01843],[-97.47892,26.01369],[-97.47318,26.00927],[-97.46468,26.00198],[-97.45908,25.99737],[-97.45455,25.99338],[-97.44939,25.98938],[-97.44435,25.98951],[-97.43336,25.995],[-97.43228,25.99539],[-97.42964,25.99587],[-97.42855,25.99357],[-97.43464,25.99077],[-97.44075,25.98695],[-97.43736,25.98202],[-97.42964,25.98033],[-97.41901,25.97982],[-97.41802,25.97815],[-97.41647,25.97681],[-97.41543,25.97693],[-97.40954,25.97084],[-97.40202,25.96446],[-97.39588,25.96599],[-97.39117,25.96724],[-97.38438,25.97379],[-97.37705,25.97919],[-97.37488,25.97919],[-97.37003,25.97601],[-97.36547,25.97374],[-97.36203,25.97946],[-97.36169,25.98666],[-97.35906,25.98761],[-97.35187,25.97853],[-97.34504,25.98093],[-97.34042,25.9821],[-97.33704,25.9838],[-97.32759,25.98863],[-97.32651,25.98902],[-97.32523,25.98924],[-97.31743,25.99361],[-97.3148,25.99266],[-97.3187,25.99047],[-97.32025,25.98912],[-97.32306,25.98733],[-97.32663,25.98533],[-97.33663,25.98177],[-97.3354,25.97563],[-97.33695,25.97428],[-97.34158,25.97259],[-97.34266,25.97298],[-97.34504,25.97824],[-97.35103,25.97411],[-97.35212,25.97372],[-97.35751,25.97386],[-97.36794,25.96988],[-97.36721,25.96493],[-97.36767,25.96397],[-97.37106,25.95731],[-97.37215,25.95692],[-97.37573,25.95569],[-97.38246,25.9533],[-97.39225,25.94636],[-97.39223,25.94332],[-97.39269,25.94236],[-97.39762,25.93701],[-97.3884,25.93178],[-97.3857,25.92937],[-97.38461,25.92898],[-97.38142,25.92422],[-97.37253,25.92487],[-97.36536,25.93136],[-97.36099,25.93827],[-97.3529,25.94389],[-97.35351,25.94547],[-97.35197,25.94681],[-97.34534,25.94898],[-97.34227,25.94972],[-97.33397,25.95199],[-97.33289,25.95238],[-97.32874,25.95352],[-97.3243,25.95418],[-97.31704,25.95603],[-97.31596,25.95642],[-97.31096,25.96012],[-97.30341,25.96247],[-97.30233,25.96286],[-97.29648,25.96356],[-97.29096,25.96335],[-97.28337,25.96349],[-97.28337,25.9608],[-97.28987,25.96105],[-97.30029,25.95564],[-97.2994,25.95298],[-97.30203,25.95202],[-97.3031,25.95804],[-97.30879,25.95821],[-97.31831,25.95282],[-97.3194,25.95243],[-97.32322,25.95188],[-97.32874,25.95083],[-97.3318,25.95008],[-97.3401,25.94781],[-97.34576,25.93945],[-97.34182,25.93533],[-97.33366,25.93046],[-97.33475,25.92816],[-97.34001,25.93082],[-97.34109,25.93121],[-97.34517,25.93567],[-97.35247,25.92813],[-97.35356,25.92774],[-97.35659,25.92881],[-97.36792,25.92602],[-97.37122,25.92245],[-97.36968,25.91367],[-97.37297,25.91082],[-97.37343,25.90986],[-97.37652,25.90266],[-97.37215,25.89691],[-97.37215,25.895],[-97.37778,25.89287],[-97.37543,25.88523],[-97.37587,25.88332],[-97.36978,25.87901],[-97.36623,25.87924],[-97.35942,25.87787],[-97.35787,25.87653],[-97.35899,25.87109],[-97.36054,25.86974],[-97.36421,25.87026],[-97.36529,25.87065],[-97.36978,25.87632],[-97.37532,25.87164],[-97.37525,25.86364],[-97.37575,25.86031],[-97.37621,25.85935],[-97.38267,25.85682],[-97.38376,25.85643],[-97.3906,25.85524],[-97.39705,25.84815],[-97.39769,25.84358],[-97.40078,25.84358],[-97.39968,25.84719],[-97.40645,25.85527],[-97.40562,25.85569],[-97.4161,25.85095],[-97.41873,25.85191],[-97.41908,25.85197],[-97.41977,25.85742],[-97.42945,25.85737],[-97.43291,25.8585],[-97.43399,25.85889],[-97.44028,25.86573],[-97.44556,25.87264],[-97.4542,25.86344],[-97.45414,25.85827],[-97.45262,25.85349],[-97.45356,25.84839],[-97.44808,25.84309],[-97.44205,25.83756],[-97.44314,25.83526],[-97.44515,25.83512],[-97.45211,25.83551],[-97.45607,25.8375],[-97.45715,25.83789],[-97.46779,25.84377],[-97.46919,25.84228],[-97.47863,25.83708],[-97.4808,25.83708],[-97.48645,25.84398],[-97.49134,25.84114],[-97.49415,25.83926],[-97.49632,25.83926]]]]
1014|1014.1|20|good|1014|[[[[-94.70888,38.98518],[-94.7043,38.99295],[-94.69918,39.00208],[-94.71298,39.01337],[-94.71298,39.01636],[-94.7059,39.01761],[-94.70093,39.02652],[-94.70013,39.03478],[-94.70912,39.04249],[-94.70991,39.04399],[-94.71642,39.05022],[-94.72793,39.0657],[-94.73769,39.06225],[-94.74114,39.06134],[-94.74306,39.06196],[-94.76069,39.06984],[-94.76918,39.06599],[-94.77111,39.06537],[-94.77696,39.06271],[-94.77888,39.06632],[-94.77108,39.06988],[-94.76338,39.07874],[-94.76865,39.08946],[-94.78246,39.09985],[-94.78205,39.10026],[-94.80195,39.08587],[-94.80388,39.08525],[-94.80514,39.0852],[-94.80785,39.08732],[-94.81203,39.09696],[-94.81938,39.1045],[-94.83507,39.10053],[-94.84782,39.10195],[-94.84782,39.10618],[-94.83699,39.10414],[-94.82271,39.11502],[-94.82504,39.11912],[-94.82151,39.12869],[-94.82151,39.13697],[-94.81687,39.13846],[-94.81033,39.13003],[-94.80954,39.12854],[-94.81316,39.12761],[-94.80226,39.11794],[-94.7935,39.10775],[-94.78099,39.11231],[-94.76856,39.11916],[-94.77268,39.12863],[-94.77189,39.13012],[-94.76086,39.13787],[-94.74738,39.14603],[-94.73589,39.15502],[-94.7207,39.1661],[-94.71878,39.16672],[-94.7126,39.16348],[-94.70261,39.17543],[-94.69803,39.18187],[-94.70621,39.19257],[-94.71195,39.1918],[-94.72384,39.19154],[-94.73887,39.1924],[-94.74959,39.19106],[-94.75959,39.1926],[-94.76151,39.19322],[-94.77117,39.2003],[-94.77341,39.19997],[-94.77612,39.20209],[-94.78421,39.20858],[-94.79287,39.21497],[-94.79095,39.21858],[-94.78262,39.21481],[-94.78069,39.21419],[-94.77074,39.20655],[-94.75314,39.20982],[-94.74824,39.21217],[-94.75007,39.22376],[-94.74736,39.22587],[-94.73872,39.22339],[-94.72078,39.22768],[-94.71562,39.22224],[-94.69853,39.23318],[-94.69661,39.2338],[-94.69697,39.2335],[-94.68184,39.24056],[-94.69577,39.25229],[-94.69656,39.25379],[-94.68985,39.25652],[-94.68521,39.25801],[-94.68482,39.25619],[-94.67272,39.25448],[-94.671,39.27121],[-94.67578,39.27809],[-94.68114,39.28547],[-94.67729,39.28846],[-94.67386,39.2817],[-94.66237,39.2748],[-94.65965,39.27269],[-94.6607,39.27109],[-94.64949,39.25728],[-94.63276,39.26472],[-94.62891,39.26472],[-94.62932,39.26428],[-94.61383,39.26318],[-94.60242,39.26772],[-94.61082,39.2734],[-94.61082,39.27639],[-94.60448,39.28493],[-94.59225,39.29365],[-94.59002,39.30384],[-94.592,39.30907],[-94.59121,39.31056],[-94.58603,39.32362],[-94.58218,39.32362],[-94.56574,39.31242],[-94.56495,39.31093],[-94.56753,39.3037],[-94.56419,39.28896],[-94.56933,39.28969],[-94.55515,39.27604],[-94.55436,39.27455],[-94.55404,39.27077],[-94.55407,39.26423],[-94.54419,39.25219],[-94.53707,39.25163],[-94.53514,39.25101],[-94.52261,39.24437],[-94.51793,39.24414],[-94.50996,39.25043],[-94.50611,39.25043],[-94.49698,39.24591],[-94.48912,39.24048],[-94.4864,39.23837],[-94.48656,39.23233],[-94.46768,39.22943],[-94.46637,39.2332],[-94.45949,39.24279],[-94.45406,39.24279],[-94.46094,39.2332],[-94.46173,39.2317],[-94.46496,39.22732],[-94.46323,39.2157],[-94.46244,39.21421],[-94.4594,39.20917],[-94.46212,39.20705],[-94.46621,39.20964],[-94.4786,39.20053],[-94.48523,39.19518],[-94.48129,39.1805],[-94.48208,39.179],[-94.49044,39.17743],[-94.49071,39.16837],[-94.49374,39.15931],[-94.49568,39.14878],[-94.50032,39.14728],[-94.50079,39.15547],[-94.50922,39.15446],[-94.52084,39.15234],[-94.52127,39.13903],[-94.51946,39.13575],[-94.52139,39.13214],[-94.52003,39.12953],[-94.53222,39.1259],[-94.54698,39.11086],[-94.53864,39.10462],[-94.52755,39.09556],[-94.52676,39.09407],[-94.5241,39.09073],[-94.52388,39.07861],[-94.51139,39.07047],[-94.50952,39.07134],[-94.5068,39.06923],[-94.50013,39.06476],[-94.50285,39.06264],[-94.51214,39.06605],[-94.53125,39.06523],[-94.53276,39.06284],[-94.55207,39.05395],[-94.55682,39.04313],[-94.55205,39.03611],[-94.55126,39.03462],[-94.55141,39.02856],[-94.55413,39.02644],[-94.55466,39.02801],[-94.55658,39.02863],[-94.56773,39.04072],[-94.56852,39.04222],[-94.56813,39.04315],[-94.56733,39.05075],[-94.58666,39.05808],[-94.5948,39.0508],[-94.59673,39.05018],[-94.59613,39.05332],[-94.61731,39.04961],[-94.61924,39.04899],[-94.61934,39.04799],[-94.63487,39.03457],[-94.63707,39.03094],[-94.63979,39.02882],[-94.64009,39.03185],[-94.65564,39.01757],[-94.64961,39.01673],[-94.64961,39.01374],[-94.6611,39.00621],[-94.66303,39.00559],[-94.66768,39.00051],[-94.6726,39.00712],[-94.69239,38.99891],[-94.70303,38.98429],[-94.70496,38.98367],[-94.70696,38.98157],[-94.70888,38.98518]]]]
1038|1038.1|20|good|1038|[[[[-94.70888,38.98518],[-94.7043,38.99295],[-94.69918,39.00208],[-94.71298,39.01337],[-94.71298,39.01636],[-94.7059,39.01761],[-94.70093,39.02652],[-94.70013,39.03478],[-94.70912,39.04249],[-94.70991,39.04399],[-94.71642,39.05022],[-94.72793,39.0657],[-94.73769,39.06225],[-94.74114,39.06134],[-94.74306,39.06196],[-94.76069,39.06984],[-94.76918,39.06599],[-94.77111,39.06537],[-94.77696,39.06271],[-94.77888,39.06632],[-94.77108,39.06988],[-94.76338,39.07874],[-94.76865,39.08946],[-94.78246,39.09985],[-94.78205,39.10026],[-94.80195,39.08587],[-94.80388,39.08525],[-94.80514,39.0852],[-94.80785,39.08732],[-94.81203,39.09696],[-94.81938,39.1045],[-94.83507,39.10053],[-94.84782,39.10195],[-94.84782,39.10618],[-94.83699,39.10414],[-94.82271,39.11502],[-94.82504,39.11912],[-94.82151,39.12869],[-94.82151,39.13697],[-94.81687,39.13846],[-94.81033,39.13003],[-94.80954,39.12854],[-94.81316,39.12761],[-94.80226,39.11794],[-94.7935,39.10775],[-94.78099,39.11231],[-94.76856,39.11916],[-94.77268,39.12863],[-94.77189,39.13012],[-94.76086,39.13787],[-94.74738,39.14603],[-94.73589,39.15502],[-94.7207,39.1661],[-94.71878,39.16672],[-94.7126,39.16348],[-94.70261,39.17543],[-94.69803,39.18187],[-94.70621,39.19257],[-94.71195,39.1918],[-94.72384,39.19154],[-94.73887,39.1924],[-94.74959,39.19106],[-94.75959,39.1926],[-94.76151,39.19322],[-94.77117,39.2003],[-94.77341,39.19997],[-94.77612,39.20209],[-94.78421,39.20858],[-94.79287,39.21497],[-94.79095,39.21858],[-94.78262,39.21481],[-94.78069,39.21419],[-94.77074,39.20655],[-94.75314,39.20982],[-94.74824,39.21217],[-94.75007,39.22376],[-94.74736,39.22587],[-94.73872,39.22339],[-94.72078,39.22768],[-94.71562,39.22224],[-94.69853,39.23318],[-94.69661,39.2338],[-94.69697,39.2335],[-94.68184,39.24056],[-94.69577,39.25229],[-94.69656,39.25379],[-94.68985,39.25652],[-94.68521,39.25801],[-94.68482,39.25619],[-94.67272,39.25448],[-94.671,39.27121],[-94.67578,39.27809],[-94.68114,39.28547],[-94.67729,39.28846],[-94.67386,39.2817],[-94.66237,39.2748],[-94.65965,39.27269],[-94.6607,39.27109],[-94.64949,39.25728],[-94.63276,39.26472],[-94.62891,39.26472],[-94.62932,39.26428],[-94.61383,39.26318],[-94.60242,39.26772],[-94.61082,39.2734],[-94.61082,39.27639],[-94.60448,39.28493],[-94.59225,39.29365],[-94.59002,39.30384],[-94.592,39.30907],[-94.59121,39.31056],[-94.58603,39.32362],[-94.58218,39.32362],[-94.56574,39.31242],[-94.56495,39.31093],[-94.56753,39.3037],[-94.56419,39.28896],[-94.56933,39.28969],[-94.55515,39.27604],[-94.55436,39.27455],[-94.55404,39.27077],[-94.55407,39.26423],[-94.54419,39.25219],[-94.53707,39.25163],[-94.53514,39.25101],[-94.52261,39.24437],[-94.51793,39.24414],[-94.50996,39.25043],[-94.50611,39.25043],[-94.49698,39.24591],[-94.48912,39.24048],[-94.4864,39.23837],[-94.48656,39.23233],[-94.46768,39.22943],[-94.46637,39.2332],[-94.45949,39.24279],[-94.45406,39.24279],[-94.46094,39.2332],[-94.46173,39.2317],[-94.46496,39.22732],[-94.46323,39.2157],[-94.46244,39.21421],[-94.4594,39.20917],[-94.46212,39.20705],[-94.46621,39.20964],[-94.4786,39.20053],[-94.48523,39.19518],[-94.48129,39.1805],[-94.48208,39.179],[-94.49044,39.17743],[-94.49071,39.16837],[-94.49374,39.15931],[-94.49568,39.14878],[-94.50032,39.14728],[-94.50079,39.15547],[-94.50922,39.15446],[-94.52084,39.15234],[-94.52127,39.13903],[-94.51946,39.13575],[-94.52139,39.13214],[-94.52003,39.12953],[-94.53222,39.1259],[-94.54698,39.11086],[-94.53864,39.10462],[-94.52755,39.09556],[-94.52676,39.09407],[-94.5241,39.09073],[-94.52388,39.07861],[-94.51139,39.07047],[-94.50952,39.07134],[-94.5068,39.06923],[-94.50013,39.06476],[-94.50285,39.06264],[-94.51214,39.06605],[-94.53125,39.06523],[-94.53276,39.06284],[-94.55207,39.05395],[-94.55682,39.04313],[-94.55205,39.03611],[-94.55126,39.03462],[-94.55141,39.02856],[-94.55413,39.02644],[-94.55466,39.02801],[-94.55658,39.02863],[-94.56773,39.04072],[-94.56852,39.04222],[-94.56813,39.04315],[-94.56733,39.05075],[-94.58666,39.05808],[-94.5948,39.0508],[-94.59673,39.05018],[-94.59613,39.05332],[-94.61731,39.04961],[-94.61924,39.04899],[-94.61934,39.04799],[-94.63487,39.03457],[-94.63707,39.03094],[-94.63979,39.02882],[-94.64009,39.03185],[-94.65564,39.01757],[-94.64961,39.01673],[-94.64961,39.01374],[-94.6611,39.00621],[-94.66303,39.00559],[-94.66768,39.00051],[-94.6726,39.00712],[-94.69239,38.99891],[-94.70303,38.98429],[-94.70496,38.98367],[-94.70696,38.98157],[-94.70888,38.98518]]]]
1080|1080.1|20|good|1080|[[[[-89.83146,34.92532],[-89.8327,34.92728],[-89.83894,34.93217],[-89.83942,34.93313],[-89.83938,34.93895],[-89.84538,34.94668],[-89.85256,34.95097],[-89.86259,34.95299],[-89.8642,34.94584],[-89.86404,34.93979],[-89.86509,34.93315],[-89.86402,34.93165],[-89.86731,34.93165],[-89.86838,34.93315],[-89.86685,34.93883],[-89.87539,34.94714],[-89.87587,34.9481],[-89.87433,34.94808],[-89.87782,34.95303],[-89.88367,34.95549],[-89.88483,34.95589],[-89.8968,34.96099],[-89.89968,34.95466],[-89.89967,34.95247],[-89.90248,34.95151],[-89.90456,34.95576],[-89.91515,34.96141],[-89.91563,34.96237],[-89.91479,34.9644],[-89.9209,34.97032],[-89.9296,34.97691],[-89.9348,34.97489],[-89.936,34.97465],[-89.93881,34.97561],[-89.94435,34.9796],[-89.94102,34.9812],[-89.94894,34.99059],[-89.95602,34.99031],[-89.95815,34.99031],[-89.95931,34.99262],[-89.95767,34.99332],[-89.9583,35.00179],[-89.96448,35.00533],[-89.96448,35.00724],[-89.96234,35.01345],[-89.95722,35.01533],[-89.9673,35.01991],[-89.9673,35.02182],[-89.96137,35.02483],[-89.96185,35.03196],[-89.9646,35.03798],[-89.9646,35.03989],[-89.96412,35.04165],[-89.95853,35.04703],[-89.96005,35.05241],[-89.95957,35.05336],[-89.95309,35.06224],[-89.9597,35.06632],[-89.96018,35.06728],[-89.96065,35.06793],[-89.97036,35.07681],[-89.97036,35.07872],[-89.9601,35.08407],[-89.95629,35.08595],[-89.95396,35.08595],[-89.94603,35.08308],[-89.94375,35.08231],[-89.93473,35.08774],[-89.93357,35.08814],[-89.9294,35.08804],[-89.92402,35.08512],[-89.91141,35.09039],[-89.91025,35.09079],[-89.91064,35.0913],[-89.89816,35.0997],[-89.89677,35.10123],[-89.89561,35.10163],[-89.89075,35.10136],[-89.87848,35.11048],[-89.87732,35.11088],[-89.8782,35.11089],[-89.87094,35.11594],[-89.87039,35.12063],[-89.86984,35.12532],[-89.86875,35.13141],[-89.87216,35.13709],[-89.871,35.1394],[-89.86914,35.13722],[-89.86797,35.13682],[-89.8626,35.13244],[-89.8626,35.13053],[-89.86655,35.12532],[-89.8671,35.12063],[-89.86813,35.11689],[-89.86172,35.10809],[-89.85559,35.10276],[-89.85063,35.09973],[-89.84079,35.10252],[-89.83846,35.10252],[-89.83588,35.09954],[-89.82753,35.09515],[-89.8242,35.08893],[-89.8114,35.08592],[-89.81023,35.08552],[-89.80993,35.08448],[-89.80152,35.07683],[-89.79638,35.0691],[-89.79638,35.06719],[-89.79881,35.06759],[-89.79186,35.06076],[-89.78777,35.05872],[-89.7866,35.05832],[-89.78183,35.05313],[-89.77123,35.04874],[-89.77075,35.04779],[-89.77605,35.04596],[-89.77886,35.045],[-89.77875,35.0487],[-89.78562,35.0454],[-89.78461,35.03992],[-89.78221,35.03357],[-89.77247,35.03125],[-89.7713,35.03085],[-89.76716,35.02953],[-89.76032,35.03062],[-89.76035,35.03746],[-89.76054,35.04073],[-89.75773,35.04168],[-89.75649,35.04097],[-89.75601,35.04002],[-89.75631,35.03121],[-89.74692,35.02737],[-89.74188,35.02654],[-89.74071,35.02614],[-89.73306,35.02208],[-89.72923,35.02488],[-89.72029,35.02804],[-89.71748,35.02709],[-89.72131,35.02281],[-89.72296,35.02145],[-89.72807,35.02257],[-89.73189,35.01977],[-89.7425,35.01676],[-89.74638,35.00953],[-89.73955,35.00749],[-89.73304,35.00884],[-89.73029,35.00751],[-89.73029,35.0048],[-89.73187,35.00653],[-89.7403,34.99886],[-89.74029,34.99404],[-89.7431,34.99308],[-89.74648,34.99828],[-89.75305,34.99322],[-89.75548,34.98728],[-89.75423,34.98458],[-89.75588,34.98322],[-89.75903,34.98295],[-89.7641,34.98352],[-89.77349,34.97691],[-89.77645,34.97205],[-89.76999,34.96813],[-89.76021,34.96688],[-89.75904,34.96648],[-89.75268,34.9635],[-89.74812,34.96339],[-89.74812,34.96068],[-89.75268,34.96079],[-89.75893,34.95922],[-89.76575,34.96114],[-89.7759,34.95485],[-89.77586,34.95284],[-89.77867,34.95188],[-89.77955,34.95313],[-89.78461,34.95315],[-89.79338,34.94897],[-89.79061,34.9437],[-89.79335,34.94036],[-89.79616,34.9394],[-89.79964,34.94732],[-89.81032,34.94639],[-89.81119,34.94761],[-89.81789,34.93872],[-89.81206,34.93616],[-89.80858,34.93447],[-89.80741,34.93407],[-89.79845,34.93027],[-89.79512,34.92849],[-89.79395,34.92809],[-89.7882,34.92482],[-89.78458,34.92299],[-89.78458,34.92028],[-89.7882,34.92211],[-89.79488,34.92042],[-89.79604,34.92082],[-89.79845,34.92756],[-89.80484,34.92998],[-89.806,34.93038],[-89.81206,34.93345],[-89.82163,34.93685],[-89.82867,34.92777],[-89.82865,34.92628],[-89.83146,34.92532]]]]
